fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_semana,es_fin_semana,es_festivo,es_black_friday,es_cyber_monday,trimestre,semana_año,es_laborable,es_inicio_mes,dia_mes,es_fin_mes,unidades_vendidas_lag_1,unidades_vendidas_lag_2,unidades_vendidas_lag_3,unidades_vendidas_lag_4,unidades_vendidas_lag_5,unidades_vendidas_lag_6,unidades_vendidas_lag_7,unidades_vendidas_ma_7,porcentaje_descuento,precio_competenci,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2021-11-04,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,46.04,92.08,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.7142857142857144,2.311111111111109,1.0399999999999991,45,1.023111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.71,218.84,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.4285714285714284,-0.5272727272727257,-0.28999999999999915,55,0.9947272727272728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.29,75.87,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,4.0,2.0,1.0,2.0,2.0,2.0,3.0,3.857142857142857,1.1599999999999966,0.28999999999999915,25,1.0116,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.02,117.06,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.142857142857143,-2.449999999999992,-0.9799999999999969,40,0.9755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,150.79,603.16,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,3.0,3.0,4.0,2.0,1.0,2.0,2.0,5.142857142857143,0.5266666666666614,0.789999999999992,150,1.0052666666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.33,2424.99,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,4.0,3.0,3.0,4.0,2.0,1.0,2.0,5.285714285714286,-2.610843373493971,-21.66999999999996,830,0.9738915662650602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.46,190.92,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,3.0,4.0,3.0,3.0,4.0,2.0,1.0,5.142857142857143,0.48421052631578293,0.45999999999999375,95,1.0048421052631578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-11-04,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.43,140.86,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,2.0,3.0,4.0,3.0,3.0,4.0,2.0,5.142857142857143,0.6142857142857241,0.4300000000000068,70,1.0061428571428572,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.16,222.32,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,2.0,2.0,3.0,4.0,3.0,3.0,4.0,5.142857142857143,1.0545454545454513,1.1599999999999966,110,1.0105454545454544,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.56,163.12,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.7142857142857144,1.9500000000000028,1.5600000000000023,80,1.0195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.99,649.95,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.4285714285714284,-0.007692307692300697,-0.009999999999990905,130,0.999923076923077,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.25,20.25,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.2857142857142856,1.25,0.25,20,1.0125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.61,35.61,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.142857142857143,1.742857142857141,0.6099999999999994,35,1.0174285714285713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.94,48.94,2021,11,Thursday,False,False,False,False,4,44,True,False,4,False,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.142857142857143,-2.1200000000000045,-1.0600000000000023,50,0.9788,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.81,1138.1,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,-1.0347826086956502,-1.1899999999999977,115,0.9896521739130435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,132.74,1592.88,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,10.0,1.0,1.0,1.0,5.0,2.0,2.0,2.142857142857143,-1.6740740740740674,-2.259999999999991,135,0.9832592592592593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.5,256.5,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,12.0,10.0,1.0,1.0,1.0,5.0,2.0,2.4285714285714284,0.5882352941176471,0.5,85,1.0058823529411764,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.65,223.95,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,3.0,12.0,10.0,1.0,1.0,1.0,5.0,2.4285714285714284,-0.46666666666665907,-0.3499999999999943,75,0.9953333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.29,70.58,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,3.0,3.0,12.0,10.0,1.0,1.0,1.0,2.5714285714285716,0.8285714285714261,0.28999999999999915,35,1.0082857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,3.0,3.0,12.0,10.0,1.0,1.0,2.7142857142857144,-0.5384615384615297,-0.3499999999999943,65,0.9946153846153847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.43,214.29,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,3.0,3.0,12.0,10.0,1.0,3.0,2.0428571428571525,1.4300000000000068,70,1.0204285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.34,130.68,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,3.0,2.0,2.0,3.0,3.0,12.0,10.0,2.857142857142857,0.5230769230769283,0.3400000000000034,65,1.0052307692307694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,392.43,784.86,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,3.0,2.0,2.0,3.0,3.0,12.0,2.4285714285714284,-1.8924999999999983,-7.569999999999993,400,0.981075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,170.03,340.06,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,-2.8399999999999994,-4.969999999999999,175,0.9716,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,43.72,131.16,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,-2.844444444444447,-1.2800000000000011,45,0.9715555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.06,220.24,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.2857142857142856,0.10909090909091322,0.060000000000002274,55,1.001090909090909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.7,98.8,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.2857142857142856,-1.2000000000000028,-0.3000000000000007,25,0.988,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.82,122.46,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.142857142857143,2.0500000000000007,0.8200000000000003,40,1.0205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,147.17,588.68,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.2857142857142856,-1.886666666666675,-2.8300000000000125,150,0.9811333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,829.15,3316.6,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.4285714285714284,-0.1024096385542196,-0.8500000000000227,830,0.9989759036144578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.91,185.82,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.5714285714285716,-2.2000000000000037,-2.0900000000000034,95,0.978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.99,139.98,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.7142857142857144,-0.014285714285721594,-0.010000000000005116,70,0.9998571428571428,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.58,219.16,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.4285714285714284,-0.3818181818181834,-0.4200000000000017,110,0.9961818181818182,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.36,156.72,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.2857142857142856,-2.0500000000000007,-1.6400000000000006,80,0.9795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,130.86,523.44,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.2857142857142856,0.661538461538472,0.8600000000000136,130,1.0066153846153847,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.19,20.19,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.4285714285714284,0.9500000000000064,0.19000000000000128,20,1.0095,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.96,35.96,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.857142857142857,2.742857142857145,0.9600000000000009,35,1.0274285714285714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.24,49.24,2021,11,Friday,False,False,False,False,4,44,True,False,5,False,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.142857142857143,-1.519999999999996,-0.759999999999998,50,0.9848,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,117.8,1178.0,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4.285714285714286,2.4347826086956497,2.799999999999997,115,1.0243478260869565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,137.1,1508.1,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,10.0,1.0,1.0,1.0,4.0,2.0,2.0,4.428571428571429,1.5555555555555514,2.0999999999999943,135,1.0155555555555555,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.74,254.22,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,11.0,10.0,1.0,1.0,1.0,4.0,2.0,4.571428571428571,-0.3058823529411825,-0.2600000000000051,85,0.9969411764705882,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.03,219.09,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,11.0,10.0,1.0,1.0,1.0,4.0,4.571428571428571,-2.626666666666665,-1.9699999999999989,75,0.9737333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.85,107.55,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,3.0,11.0,10.0,1.0,1.0,1.0,4.428571428571429,2.428571428571433,0.8500000000000014,35,1.0242857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,3.0,3.0,11.0,10.0,1.0,1.0,3.0,-0.5384615384615297,-0.3499999999999943,65,0.9946153846153847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.36,208.08,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,2.0,3.0,3.0,3.0,11.0,10.0,1.0,3.2857142857142856,-0.914285714285715,-0.6400000000000006,70,0.9908571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.23,195.69,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,2.0,3.0,3.0,3.0,11.0,10.0,3.0,0.35384615384615997,0.23000000000000398,65,1.0035384615384615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,410.48,820.96,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,3.0,2.0,3.0,3.0,3.0,11.0,2.857142857142857,2.6200000000000045,10.480000000000018,400,1.0262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.48,344.96,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-1.440000000000006,-2.5200000000000102,175,0.9855999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.62,136.86,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.857142857142857,1.377777777777772,0.6199999999999974,45,1.0137777777777777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.22,220.88,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.142857142857143,0.3999999999999979,0.21999999999999886,55,1.004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.95,99.8,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.285714285714286,-0.20000000000000281,-0.05000000000000071,25,0.998,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.64,158.56,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.857142857142857,-0.8999999999999986,-0.35999999999999943,40,0.991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,146.53,586.12,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,4.0,4.0,4.0,3.0,2.0,2.0,3.0,5.142857142857143,-2.3133333333333326,-3.469999999999999,150,0.9768666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,817.6,2452.8,2021,11,Saturday,True,False,False,False,4,44,False,False,6,False,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.285714285714286,-1.493975903614455,-12.399999999999977,830,0.9850602409638555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
